t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
294,veh22,veh13,10,7,0.3,353.154,9.45222,12.3113,-73.6018,23.3745,7,0.136,0.146,0.135533
294,veh26,veh32,10,9,0.1,301.459,0,13.948,-72.8196,24.1567,9,0.14,0.139,0.135533
294,veh26,veh30,10,0,1,1317.72,0,5.55159,nan,nan,0,0.14,0.069,0.135533
294,veh26,veh29,10,9,0.1,298.806,0,12.3091,-71.77,25.2063,9,0.14,0.152,0.135533
294,veh26,veh28,10,10,0,197.535,0,9.37398,-72.4758,24.5005,10,0.14,0.15,0.135533
294,veh26,veh25,10,8,0.2,307.173,0,0.120669,-73.9542,23.0221,8,0.14,0.15,0.135533
294,veh26,veh24,10,8,0.2,312.567,0,0,-73.6145,23.3618,8,0.14,0.154,0.135533
294,veh26,veh23,10,3,0.7,476.126,0,12.296,-79.5459,17.4304,3,0.14,0.146,0.135533
294,veh26,veh19,10,4,0.6,862.6,0,9.59287,-78.9323,18.044,4,0.14,0.108,0.135533
294,veh26,veh27,10,8,0.2,221.739,0,0,-70.2388,26.7374,8,0.14,0.149,0.135533
294,veh26,veh21,10,7,0.3,328.673,0,11.8739,-77.4074,19.5689,7,0.14,0.152,0.135533
294,veh26,veh31,10,2,0.8,973.235,0,3.10978,-79.9089,17.0674,2,0.14,0.105,0.135533
294,veh26,veh22,10,7,0.3,225.465,0,9.45222,-73.4769,23.4993,7,0.14,0.136,0.135533
294,veh26,veh20,10,2,0.8,478.88,0,14.0124,-74.0262,22.9501,2,0.14,0.137,0.135533
294,veh26,veh13,10,9,0.1,330.756,0,12.3113,-73.3328,23.6435,9,0.14,0.146,0.135533
294,veh20,veh32,10,6,0.4,584.854,14.0124,13.948,-77.8715,10.2267,6,0.137,0.139,0.135533
294,veh20,veh30,10,2,0.8,1012.96,14.0124,5.55159,-78.549,8.25548,2,0.137,0.069,0.135533
294,veh20,veh29,10,8,0.2,188.942,14.0124,12.3091,-69.6078,17.5878,8,0.137,0.152,0.135533
294,veh20,veh28,10,9,0.1,332.993,14.0124,9.37398,-76.2095,9.64907,9,0.137,0.15,0.135533
294,veh20,veh25,10,8,0.2,182.911,14.0124,0.120669,-69.5408,15.1717,8,0.137,0.15,0.135533
294,veh20,veh24,10,9,0.1,180.55,14.0124,0,-71.1212,16.1955,9,0.137,0.154,0.135533
294,veh20,veh23,10,10,0,36.9457,14.0124,12.296,-54.5016,30.6339,10,0.137,0.146,0.135533
294,veh20,veh19,10,5,0.5,518.668,14.0124,9.59287,-76.749,6.91742,5,0.137,0.108,0.135533
294,veh20,veh27,10,7,0.3,382.758,14.0124,0,-76.8754,8.20237,7,0.137,0.149,0.135533
294,veh20,veh21,10,10,0,202.405,14.0124,11.8739,-67.4183,17.6446,10,0.137,0.152,0.135533
294,veh20,veh31,10,3,0.7,499.798,14.0124,3.10978,-76.2805,14.2388,3,0.137,0.105,0.135533
294,veh20,veh22,10,8,0.2,399.587,14.0124,9.45222,-75.2259,13.7525,8,0.137,0.136,0.135533
294,veh20,veh26,10,5,0.5,478.88,14.0124,0,-78.0756,11.595,5,0.137,0.14,0.135533
294,veh20,veh13,10,9,0.1,203.251,14.0124,12.3113,-71.4728,14.89,9,0.137,0.146,0.135533
294,veh13,veh32,10,9,0.1,382.073,12.3113,13.948,-75.7951,21.1812,9,0.146,0.139,0.135533
294,veh13,veh30,10,1,0.9,1198.69,12.3113,5.55159,-81.3266,15.6496,1,0.146,0.069,0.135533
294,veh13,veh29,10,10,0,70.4746,12.3113,12.3091,-62.9297,34.0466,10,0.146,0.152,0.135533
294,veh13,veh28,10,9,0.1,266.934,12.3113,9.37398,-72.1746,24.8017,9,0.146,0.15,0.135533
294,veh13,veh25,10,10,0,64.0154,12.3113,0.120669,-60.9327,36.0436,10,0.146,0.15,0.135533
294,veh13,veh24,10,10,0,57.4314,12.3113,0,-59.4666,37.5097,10,0.146,0.154,0.135533
294,veh13,veh23,10,10,0,222.784,12.3113,12.296,-72.7617,24.2146,10,0.146,0.146,0.135533
294,veh13,veh19,10,4,0.6,706.672,12.3113,9.59287,-79.9889,16.9874,4,0.146,0.108,0.135533
294,veh13,veh27,10,10,0,182.788,12.3113,0,-71.0148,25.9614,10,0.146,0.149,0.135533
294,veh13,veh21,10,10,0,3.32374,12.3113,11.8739,-36.4818,60.4945,10,0.146,0.152,0.135533
294,veh13,veh31,10,4,0.6,692.463,12.3113,3.10978,-78.9239,18.0524,4,0.146,0.105,0.135533
294,veh13,veh22,10,7,0.3,353.154,12.3113,9.45222,-73.0561,23.9202,7,0.146,0.136,0.135533
294,veh13,veh26,10,7,0.3,330.756,12.3113,0,-75.89,21.0863,7,0.146,0.14,0.135533
294,veh13,veh20,10,10,0,203.251,12.3113,14.0124,-72.8681,24.1082,10,0.146,0.137,0.135533
295,veh32,veh30,10,1,0.9,1538.48,13.8383,1.05175,-81.117,15.8593,1,0.132,0.071,0.135067
295,veh32,veh29,10,7,0.3,393.788,13.8383,7.83347,-75.2643,21.712,7,0.132,0.153,0.135067
295,veh32,veh28,10,7,0.3,431.091,13.8383,9.34338,-75.2149,21.7613,7,0.132,0.142,0.135067
295,veh32,veh25,10,4,0.6,397.025,13.8383,0.0453588,-74.4471,22.5292,4,0.132,0.147,0.135067
295,veh32,veh24,10,6,0.4,396.771,13.8383,0,-78.4867,18.4896,6,0.132,0.148,0.135067
295,veh32,veh23,10,4,0.6,599.511,13.8383,12.354,-76.2202,20.7561,4,0.132,0.149,0.135067
295,veh32,veh19,10,2,0.8,1057.66,13.8383,6.91574,-79.2032,17.7731,2,0.132,0.098,0.135067
295,veh32,veh27,10,9,0.1,190.868,13.8383,0,-71.0099,25.9664,9,0.132,0.145,0.135067
295,veh32,veh21,10,6,0.4,355.948,13.8383,13.8342,-76.6568,20.3195,6,0.132,0.156,0.135067
295,veh32,veh31,10,1,0.9,1059.6,13.8383,3.11211,-78.777,18.1993,1,0.132,0.111,0.135067
295,veh32,veh22,10,8,0.2,504.504,13.8383,5.57196,-77.4171,19.5592,8,0.132,0.138,0.135067
295,veh32,veh26,10,10,0,293.001,13.8383,0,-72.7454,24.2309,10,0.132,0.145,0.135067
295,veh32,veh20,10,6,0.4,557.001,13.8383,13.7074,-78.149,18.8273,6,0.132,0.14,0.135067
295,veh32,veh13,10,8,0.2,354.981,13.8383,14.3022,-76.6581,20.3182,8,0.132,0.151,0.135067
295,veh30,veh32,10,1,0.9,1538.48,1.05175,13.8383,-81.1377,7.76168,1,0.071,0.132,0.135067
295,veh30,veh29,10,1,0.9,1156.84,1.05175,7.83347,-80.4848,16.4915,1,0.071,0.153,0.135067
295,veh30,veh28,10,0,1,1133.92,1.05175,9.34338,nan,nan,0,0.071,0.142,0.135067
295,veh30,veh25,10,0,1,1153.47,1.05175,0.0453588,nan,nan,0,0.071,0.147,0.135067
295,veh30,veh24,10,0,1,1155.93,1.05175,0,nan,nan,0,0.071,0.148,0.135067
295,veh30,veh23,10,0,1,974.904,1.05175,12.354,nan,nan,0,0.071,0.149,0.135067
295,veh30,veh19,10,3,0.7,491.292,1.05175,6.91574,-74.1666,22.8097,3,0.071,0.098,0.135067
295,veh30,veh27,10,1,0.9,1351.78,1.05175,0,-81.5003,15.476,1,0.071,0.145,0.135067
295,veh30,veh21,10,1,0.9,1211.33,1.05175,13.8342,-79.922,17.0543,1,0.071,0.156,0.135067
295,veh30,veh31,10,1,0.9,777.791,1.05175,3.11211,-79.4703,17.5059,1,0.071,0.111,0.135067
295,veh30,veh22,10,1,0.9,1100.64,1.05175,5.57196,-80.1328,8.23706,1,0.071,0.138,0.135067
295,veh30,veh26,10,1,0.9,1319.79,1.05175,0,-81.7418,15.2345,1,0.071,0.145,0.135067
295,veh30,veh20,10,1,0.9,1028.33,1.05175,13.7074,-79.7015,17.2747,1,0.071,0.14,0.135067
295,veh30,veh13,10,1,0.9,1213.67,1.05175,14.3022,-80.6725,16.3037,1,0.071,0.151,0.135067
295,veh29,veh32,10,9,0.1,393.788,7.83347,13.8383,-73.8141,23.1622,9,0.153,0.132,0.135067
295,veh29,veh30,10,2,0.8,1156.84,7.83347,1.05175,-80.0732,16.9031,2,0.153,0.071,0.135067
295,veh29,veh28,10,9,0.1,213.486,7.83347,9.34338,-69.7314,27.2449,9,0.153,0.142,0.135067
295,veh29,veh25,10,10,0,3.37086,7.83347,0.0453588,-38.9195,58.0568,10,0.153,0.147,0.135067
295,veh29,veh24,10,10,0,7.21517,7.83347,0,-47.5354,49.4409,10,0.153,0.148,0.135067
295,veh29,veh23,10,9,0.1,207.688,7.83347,12.354,-70.9457,26.0306,9,0.153,0.149,0.135067
295,veh29,veh19,10,4,0.6,669.652,7.83347,6.91574,-77.36,19.6163,4,0.153,0.098,0.135067
295,veh29,veh27,10,10,0,202.989,7.83347,0,-71.5023,25.474,10,0.153,0.145,0.135067
295,veh29,veh21,10,10,0,65.041,7.83347,13.8342,-60.1739,36.8024,10,0.153,0.156,0.135067
295,veh29,veh31,10,5,0.5,688.061,7.83347,3.11211,-78.4651,18.5112,5,0.153,0.111,0.135067
295,veh29,veh22,10,5,0.5,304.16,7.83347,5.57196,-74.7901,22.1862,5,0.153,0.138,0.135067
295,veh29,veh26,10,9,0.1,305.718,7.83347,0,-74.6377,22.3386,9,0.153,0.145,0.135067
295,veh29,veh20,10,8,0.2,172.268,7.83347,13.7074,-71.6325,25.3438,8,0.153,0.14,0.135067
295,veh29,veh13,10,10,0,68.3759,7.83347,14.3022,-62.3206,34.6557,10,0.153,0.151,0.135067
295,veh28,veh32,10,4,0.6,431.091,9.34338,13.8383,-74.0305,10.9553,4,0.142,0.132,0.135067
295,veh28,veh30,10,0,1,1133.92,9.34338,1.05175,nan,nan,0,0.142,0.071,0.135067
295,veh28,veh29,10,0,1,213.486,9.34338,7.83347,nan,nan,0,0.142,0.153,0.135067
295,veh28,veh25,10,3,0.7,212.858,9.34338,0.0453588,-71.1328,25.8435,3,0.142,0.147,0.135067
295,veh28,veh24,10,0,1,220.325,9.34338,0,nan,nan,0,0.142,0.148,0.135067
295,veh28,veh23,10,0,1,333.699,9.34338,12.354,nan,nan,0,0.142,0.149,0.135067
295,veh28,veh19,10,3,0.7,676.42,9.34338,6.91574,-77.5444,19.4318,3,0.142,0.098,0.135067
295,veh28,veh27,10,9,0.1,278.548,9.34338,0,-69.7837,12.4916,9,0.142,0.145,0.135067
295,veh28,veh21,10,3,0.7,263.795,9.34338,13.8342,-70.237,26.7393,3,0.142,0.156,0.135067
295,veh28,veh31,10,0,1,813.992,9.34338,3.11211,nan,nan,0,0.142,0.111,0.135067
295,veh28,veh22,10,10,0,95.4568,9.34338,5.57196,-62.3463,17.9178,10,0.142,0.138,0.135067
295,veh28,veh26,10,4,0.6,188.193,9.34338,0,-70.9378,11.6878,4,0.142,0.145,0.135067
295,veh28,veh20,10,0,1,330.264,9.34338,13.7074,nan,nan,0,0.142,0.14,0.135067
295,veh28,veh13,10,2,0.8,267.039,9.34338,14.3022,-73.2937,23.6825,2,0.142,0.151,0.135067
295,veh25,veh32,10,5,0.5,397.025,0.0453588,13.8383,-76.5162,20.46,5,0.147,0.132,0.135067
295,veh25,veh30,10,0,1,1153.47,0.0453588,1.05175,nan,nan,0,0.147,0.071,0.135067
295,veh25,veh29,10,10,0,3.37086,0.0453588,7.83347,-39.4238,57.5525,10,0.147,0.153,0.135067
295,veh25,veh28,10,9,0.1,212.858,0.0453588,9.34338,-69.7981,27.1782,9,0.147,0.142,0.135067
295,veh25,veh24,10,10,0,7.54313,0.0453588,0,-41.9544,55.0219,10,0.147,0.148,0.135067
295,veh25,veh23,10,9,0.1,204.663,0.0453588,12.354,-72.1969,24.7794,9,0.147,0.149,0.135067
295,veh25,veh19,10,2,0.8,666.289,0.0453588,6.91574,-78.8568,18.1194,2,0.147,0.098,0.135067
295,veh25,veh27,10,7,0.3,206.21,0.0453588,0,-71.897,25.0793,7,0.147,0.145,0.135067
295,veh25,veh21,10,10,0,67.8544,0.0453588,13.8342,-61.5827,35.3936,10,0.147,0.156,0.135067
295,veh25,veh31,10,7,0.3,685.499,0.0453588,3.11211,-78.5704,18.4059,7,0.147,0.111,0.135067
295,veh25,veh22,10,9,0.1,303.141,0.0453588,5.57196,-75.399,21.5772,9,0.147,0.138,0.135067
295,veh25,veh26,10,7,0.3,307.225,0.0453588,0,-74.9455,22.0308,7,0.147,0.145,0.135067
295,veh25,veh20,10,9,0.1,169.645,0.0453588,13.7074,-69.8901,27.0861,9,0.147,0.14,0.135067
295,veh25,veh13,10,10,0,71.1643,0.0453588,14.3022,-61.1444,35.8319,10,0.147,0.151,0.135067
295,veh24,veh32,10,7,0.3,396.771,0,13.8383,-76.0417,20.9346,7,0.148,0.132,0.135067
295,veh24,veh30,10,2,0.8,1155.93,0,1.05175,-80.7051,16.2712,2,0.148,0.071,0.135067
295,veh24,veh29,10,10,0,7.21517,0,7.83347,-47.2171,49.7592,10,0.148,0.153,0.135067
295,veh24,veh28,10,7,0.3,220.325,0,9.34338,-71.1177,25.8586,7,0.148,0.142,0.135067
295,veh24,veh25,10,10,0,7.54313,0,0.0453588,-43.4954,53.4809,10,0.148,0.147,0.135067
295,veh24,veh23,10,10,0,203.774,0,12.354,-70.0926,26.8836,10,0.148,0.149,0.135067
295,veh24,veh19,10,4,0.6,668.242,0,6.91574,-79.1512,17.8251,4,0.148,0.098,0.135067
295,veh24,veh27,10,9,0.1,206.14,0,0,-69.8987,27.0776,9,0.148,0.145,0.135067
295,veh24,veh21,10,10,0,62.1546,0,13.8342,-58.7263,38.25,10,0.148,0.156,0.135067
295,veh24,veh31,10,6,0.4,682.703,0,3.11211,-78.4449,18.5314,6,0.148,0.111,0.135067
295,veh24,veh22,10,9,0.1,310.682,0,5.57196,-72.8158,24.1604,9,0.148,0.138,0.135067
295,veh24,veh26,10,7,0.3,312.567,0,0,-75.8714,21.1048,7,0.148,0.145,0.135067
295,veh24,veh20,10,9,0.1,167.129,0,13.7074,-69.1564,27.8199,9,0.148,0.14,0.135067
295,veh24,veh13,10,10,0,65.3856,0,14.3022,-60.5064,36.4699,10,0.148,0.151,0.135067
295,veh23,veh32,10,3,0.7,599.511,12.354,13.8383,-74.2069,22.7694,3,0.149,0.132,0.135067
295,veh23,veh30,10,2,0.8,974.904,12.354,1.05175,-78.2291,14.2725,2,0.149,0.071,0.135067
295,veh23,veh29,10,7,0.3,207.688,12.354,7.83347,-70.5247,10.7545,7,0.149,0.153,0.135067
295,veh23,veh28,10,0,1,333.699,12.354,9.34338,nan,nan,0,0.149,0.142,0.135067
295,veh23,veh25,10,4,0.6,204.663,12.354,0.0453588,-70.3307,15.94,4,0.149,0.147,0.135067
295,veh23,veh24,10,7,0.3,203.774,12.354,0,-69.0401,12.962,7,0.149,0.148,0.135067
295,veh23,veh19,10,4,0.6,483.62,12.354,6.91574,-75.7238,8.26707,4,0.149,0.098,0.135067
295,veh23,veh27,10,0,1,409.491,12.354,0,nan,nan,0,0.149,0.145,0.135067
295,veh23,veh21,10,2,0.8,246.543,12.354,13.8342,-67.4291,9.95699,2,0.149,0.156,0.135067
295,veh23,veh31,10,6,0.4,489.708,12.354,3.11211,-77.2498,10.4072,6,0.149,0.111,0.135067
295,veh23,veh22,10,0,1,391.677,12.354,5.57196,nan,nan,0,0.149,0.138,0.135067
295,veh23,veh26,10,1,0.9,486.83,12.354,0,-75.3239,21.6524,1,0.149,0.145,0.135067
295,veh23,veh20,10,9,0.1,54.5214,12.354,13.7074,-60.0042,20.2171,9,0.149,0.14,0.135067
295,veh23,veh13,10,2,0.8,248.188,12.354,14.3022,-72.1293,12.875,2,0.149,0.151,0.135067
295,veh19,veh32,10,1,0.9,1057.66,6.91574,13.8383,-76.6383,20.338,1,0.098,0.132,0.135067
295,veh19,veh30,10,7,0.3,491.292,6.91574,1.05175,-77.6932,10.313,7,0.098,0.071,0.135067
295,veh19,veh29,10,0,1,669.652,6.91574,7.83347,nan,nan,0,0.098,0.153,0.135067
295,veh19,veh28,10,1,0.9,676.42,6.91574,9.34338,-81.8677,15.1086,1,0.098,0.142,0.135067
295,veh19,veh25,10,0,1,666.289,6.91574,0.0453588,nan,nan,0,0.098,0.147,0.135067
295,veh19,veh24,10,0,1,668.242,6.91574,0,nan,nan,0,0.098,0.148,0.135067
295,veh19,veh23,10,0,1,483.62,6.91574,12.354,nan,nan,0,0.098,0.149,0.135067
295,veh19,veh27,10,0,1,868.38,6.91574,0,nan,nan,0,0.098,0.145,0.135067
295,veh19,veh21,10,0,1,721.954,6.91574,13.8342,nan,nan,0,0.098,0.156,0.135067
295,veh19,veh31,10,5,0.5,426.49,6.91574,3.11211,-72.8269,10.9601,5,0.098,0.111,0.135067
295,veh19,veh22,10,3,0.7,664.922,6.91574,5.57196,-77.1489,19.8274,3,0.098,0.138,0.135067
295,veh19,veh26,10,1,0.9,864.524,6.91574,0,-79.7731,17.2032,1,0.098,0.145,0.135067
295,veh19,veh20,10,0,1,537.059,6.91574,13.7074,nan,nan,0,0.098,0.14,0.135067
295,veh19,veh13,10,0,1,724.184,6.91574,14.3022,nan,nan,0,0.098,0.151,0.135067
295,veh27,veh32,10,8,0.2,190.868,0,13.8383,-69.6341,21.6615,8,0.145,0.132,0.135067
295,veh27,veh30,10,0,1,1351.78,0,1.05175,nan,nan,0,0.145,0.071,0.135067
295,veh27,veh29,10,9,0.1,202.989,0,7.83347,-69.2186,22.9896,9,0.145,0.153,0.135067
295,veh27,veh28,10,7,0.3,278.548,0,9.34338,-74.0937,22.2829,7,0.145,0.142,0.135067
295,veh27,veh25,10,9,0.1,206.21,0,0.0453588,-71.9384,19.7569,9,0.145,0.147,0.135067
295,veh27,veh24,10,9,0.1,206.14,0,0,-71.971,20.2025,9,0.145,0.148,0.135067
295,veh27,veh23,10,9,0.1,409.491,0,12.354,-75.9075,18.9296,9,0.145,0.149,0.135067
295,veh27,veh19,10,1,0.9,868.38,0,6.91574,-75.9384,21.0379,1,0.145,0.098,0.135067
295,veh27,veh21,10,10,0,170.297,0,13.8342,-70.464,21.9515,10,0.145,0.156,0.135067
295,veh27,veh31,10,4,0.6,878.317,0,3.11211,-79.5712,16.052,4,0.145,0.111,0.135067
295,veh27,veh22,10,9,0.1,367.511,0,5.57196,-75.5006,18.3337,9,0.145,0.138,0.135067
295,veh27,veh26,10,9,0.1,221.739,0,0,-70.6589,25.1106,9,0.145,0.145,0.135067
295,veh27,veh20,10,7,0.3,368.844,0,13.7074,-76.1847,17.4858,7,0.145,0.14,0.135067
295,veh27,veh13,10,9,0.1,169.956,0,14.3022,-70.9839,20.5731,9,0.145,0.151,0.135067
295,veh21,veh32,10,7,0.3,355.948,13.8342,13.8383,-73.861,23.1153,7,0.156,0.132,0.135067
295,veh21,veh30,10,1,0.9,1211.33,13.8342,1.05175,-81.6436,15.3326,1,0.156,0.071,0.135067
295,veh21,veh29,10,10,0,65.041,13.8342,7.83347,-61.4725,35.5038,10,0.156,0.153,0.135067
295,veh21,veh28,10,7,0.3,263.795,13.8342,9.34338,-75.2081,21.7682,7,0.156,0.142,0.135067
295,veh21,veh25,10,10,0,67.8544,13.8342,0.0453588,-61.2304,35.7459,10,0.156,0.147,0.135067
295,veh21,veh24,10,10,0,62.1546,13.8342,0,-61.0123,35.964,10,0.156,0.148,0.135067
295,veh21,veh23,10,10,0,246.543,13.8342,12.354,-74.2161,22.7602,10,0.156,0.149,0.135067
295,veh21,veh19,10,2,0.8,721.954,13.8342,6.91574,-78.9145,18.0618,2,0.156,0.098,0.135067
295,veh21,veh27,10,9,0.1,170.297,13.8342,0,-74.6339,22.3424,9,0.156,0.145,0.135067
295,veh21,veh31,10,3,0.7,708.031,13.8342,3.11211,-80.1884,16.7879,3,0.156,0.111,0.135067
295,veh21,veh22,10,9,0.1,357.742,13.8342,5.57196,-72.9028,24.0735,9,0.156,0.138,0.135067
295,veh21,veh26,10,7,0.3,321.259,13.8342,0,-76.2972,20.679,7,0.156,0.145,0.135067
295,veh21,veh20,10,8,0.2,201.33,13.8342,13.7074,-71.5773,25.399,8,0.156,0.14,0.135067
295,veh21,veh13,10,10,0,3.44421,13.8342,14.3022,-37.733,59.2432,10,0.156,0.151,0.135067
295,veh31,veh32,10,2,0.8,1059.6,3.11211,13.8383,-79.4641,17.5121,2,0.111,0.132,0.135067
295,veh31,veh30,10,2,0.8,777.791,3.11211,1.05175,-81.7288,15.2475,2,0.111,0.071,0.135067
295,veh31,veh29,10,3,0.7,688.061,3.11211,7.83347,-77.8152,16.7152,3,0.111,0.153,0.135067
295,veh31,veh28,10,2,0.8,813.992,3.11211,9.34338,-80.0643,9.25826,2,0.111,0.142,0.135067
295,veh31,veh25,10,3,0.7,685.499,3.11211,0.0453588,-77.719,16.5874,3,0.111,0.147,0.135067
295,veh31,veh24,10,3,0.7,682.703,3.11211,0,-79.2974,16.5581,3,0.111,0.148,0.135067
295,veh31,veh23,10,2,0.8,489.708,3.11211,12.354,-79.0905,9.67792,2,0.111,0.149,0.135067
295,veh31,veh19,10,3,0.7,426.49,3.11211,6.91574,-73.2745,23.7018,3,0.111,0.098,0.135067
295,veh31,veh27,10,2,0.8,878.317,3.11211,0,-77.3826,19.5937,2,0.111,0.145,0.135067
295,veh31,veh21,10,5,0.5,708.031,3.11211,13.8342,-79.8789,14.0225,5,0.111,0.156,0.135067
295,veh31,veh22,10,1,0.9,852.3,3.11211,5.57196,-80.3213,16.655,1,0.111,0.138,0.135067
295,veh31,veh26,10,1,0.9,976.379,3.11211,0,-78.9995,17.9768,1,0.111,0.145,0.135067
295,veh31,veh20,10,5,0.5,515.917,3.11211,13.7074,-76.0348,20.6322,5,0.111,0.14,0.135067
295,veh31,veh13,10,5,0.5,708.372,3.11211,14.3022,-77.9618,14.7371,5,0.111,0.151,0.135067
295,veh22,veh32,10,6,0.4,504.504,5.57196,13.8383,-77.2727,19.7036,6,0.138,0.132,0.135067
295,veh22,veh30,10,2,0.8,1100.64,5.57196,1.05175,-79.7609,17.2154,2,0.138,0.071,0.135067
295,veh22,veh29,10,7,0.3,304.16,5.57196,7.83347,-73.8157,23.1606,7,0.138,0.153,0.135067
295,veh22,veh28,10,9,0.1,95.4568,5.57196,9.34338,-64.9362,32.0401,9,0.138,0.142,0.135067
295,veh22,veh25,10,9,0.1,303.141,5.57196,0.0453588,-74.5377,22.4386,9,0.138,0.147,0.135067
295,veh22,veh24,10,9,0.1,310.682,5.57196,0,-74.586,22.3903,9,0.138,0.148,0.135067
295,veh22,veh23,10,7,0.3,391.677,5.57196,12.354,-78.2345,18.7418,7,0.138,0.149,0.135067
295,veh22,veh19,10,4,0.6,664.922,5.57196,6.91574,-78.3709,18.6054,4,0.138,0.098,0.135067
295,veh22,veh27,10,7,0.3,367.511,5.57196,0,-76.9235,20.0528,7,0.138,0.145,0.135067
295,veh22,veh21,10,8,0.2,357.742,5.57196,13.8342,-76.6912,20.2851,8,0.138,0.156,0.135067
295,veh22,veh31,10,4,0.6,852.3,5.57196,3.11211,-79.3224,17.6539,4,0.138,0.111,0.135067
295,veh22,veh26,10,8,0.2,229.288,5.57196,0,-70.9361,26.0401,8,0.138,0.145,0.135067
295,veh22,veh20,10,6,0.4,398.959,5.57196,13.7074,-75.9982,20.9781,6,0.138,0.14,0.135067
295,veh22,veh13,10,7,0.3,361.044,5.57196,14.3022,-74.3996,22.5767,7,0.138,0.151,0.135067
295,veh26,veh32,10,7,0.3,293.001,0,13.8383,-75.7584,21.2179,7,0.145,0.132,0.135067
295,veh26,veh30,10,3,0.7,1319.79,0,1.05175,-79.0674,17.9088,3,0.145,0.071,0.135067
295,veh26,veh29,10,9,0.1,305.718,0,7.83347,-76.6233,20.353,9,0.145,0.153,0.135067
295,veh26,veh28,10,10,0,188.193,0,9.34338,-71.3452,25.6311,10,0.145,0.142,0.135067
295,veh26,veh25,10,9,0.1,307.225,0,0.0453588,-75.7863,21.1899,9,0.145,0.147,0.135067
295,veh26,veh24,10,8,0.2,312.567,0,0,-74.5336,22.4427,8,0.145,0.148,0.135067
295,veh26,veh23,10,8,0.2,486.83,0,12.354,-76.6273,20.349,8,0.145,0.149,0.135067
295,veh26,veh19,10,3,0.7,864.524,0,6.91574,-81.5331,15.4432,3,0.145,0.098,0.135067
295,veh26,veh27,10,8,0.2,221.739,0,0,-74.1164,22.8599,8,0.145,0.145,0.135067
295,veh26,veh21,10,9,0.1,321.259,0,13.8342,-73.5706,23.4057,9,0.145,0.156,0.135067
295,veh26,veh31,10,2,0.8,976.379,0,3.11211,-79.5662,17.4101,2,0.145,0.111,0.135067
295,veh26,veh22,10,9,0.1,229.288,0,5.57196,-72.8882,24.0881,9,0.145,0.138,0.135067
295,veh26,veh20,10,7,0.3,467.407,0,13.7074,-77.6046,19.3717,7,0.145,0.14,0.135067
295,veh26,veh13,10,8,0.2,323.217,0,14.3022,-73.0031,23.9732,8,0.145,0.151,0.135067
295,veh20,veh32,10,2,0.8,557.001,13.7074,13.8383,-76.4441,16.5328,2,0.14,0.132,0.135067
295,veh20,veh30,10,4,0.6,1028.33,13.7074,1.05175,-80.2439,9.10853,4,0.14,0.071,0.135067
295,veh20,veh29,10,7,0.3,172.268,13.7074,7.83347,-75.1241,17.1288,7,0.14,0.153,0.135067
295,veh20,veh28,10,6,0.4,330.264,13.7074,9.34338,-75.7568,12.4632,6,0.14,0.142,0.135067
295,veh20,veh25,10,10,0,169.645,13.7074,0.0453588,-69.0853,21.3728,10,0.14,0.147,0.135067
295,veh20,veh24,10,10,0,167.129,13.7074,0,-70.3673,21.5168,10,0.14,0.148,0.135067
295,veh20,veh23,10,10,0,54.5214,13.7074,12.354,-58.2758,30.6089,10,0.14,0.149,0.135067
295,veh20,veh19,10,6,0.4,537.059,13.7074,6.91574,-76.739,11.1025,6,0.14,0.098,0.135067
295,veh20,veh27,10,6,0.4,368.844,13.7074,0,-77.7685,15.9287,6,0.14,0.145,0.135067
295,veh20,veh21,10,9,0.1,201.33,13.7074,13.8342,-70.6667,18.4318,9,0.14,0.156,0.135067
295,veh20,veh31,10,6,0.4,515.917,13.7074,3.11211,-76.8001,11.0063,6,0.14,0.111,0.135067
295,veh20,veh22,10,6,0.4,398.959,13.7074,5.57196,-77.1059,15.9069,6,0.14,0.138,0.135067
295,veh20,veh26,10,5,0.5,467.407,13.7074,0,-75.4969,15.0808,5,0.14,0.145,0.135067
295,veh20,veh13,10,7,0.3,202.552,13.7074,14.3022,-71.7594,17.828,7,0.14,0.151,0.135067
295,veh13,veh32,10,9,0.1,354.981,14.3022,13.8383,-75.4829,21.4933,9,0.151,0.132,0.135067
295,veh13,veh30,10,0,1,1213.67,14.3022,1.05175,nan,nan,0,0.151,0.071,0.135067
295,veh13,veh29,10,10,0,68.3759,14.3022,7.83347,-61.8623,35.114,10,0.151,0.153,0.135067
295,veh13,veh28,10,8,0.2,267.039,14.3022,9.34338,-71.0338,25.9425,8,0.151,0.142,0.135067
295,veh13,veh25,10,10,0,71.1643,14.3022,0.0453588,-60.8574,36.1189,10,0.151,0.147,0.135067
295,veh13,veh24,10,10,0,65.3856,14.3022,0,-61.7579,35.2184,10,0.151,0.148,0.135067
295,veh13,veh23,10,8,0.2,248.188,14.3022,12.354,-71.126,25.8503,8,0.151,0.149,0.135067
295,veh13,veh19,10,2,0.8,724.184,14.3022,6.91574,-80.5194,16.4569,2,0.151,0.098,0.135067
295,veh13,veh27,10,9,0.1,169.956,14.3022,0,-68.6682,28.3081,9,0.151,0.145,0.135067
295,veh13,veh21,10,10,0,3.44421,14.3022,13.8342,-36.0656,60.9107,10,0.151,0.156,0.135067
